"idhod","hodnota","stapro_kod","DRUHZVIRE_cis","DRUHZVIRE_kod","refobdobi","rok","uzemi_cis","uzemi_kod","STAPRO_TXT","uzemi_txt","DRUHZVIRE_txt"
"736615231","115066","5560","132","1","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736615232","45263","5560","132","7","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736615233","149475","5560","132","30","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736615234","9717","5560","132","33","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736615235","13066","5560","132","50","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736615236","1439","5560","132","60","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736615237","2251176","5560","132","80","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736615238","657196","5560","132","81","20140401","2014","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614340","2271349","5560","132","80","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736614341","1472680","5560","132","81","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736614342","2427","5560","132","70","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736614343","111722","5560","132","1","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736614344","44419","5560","132","7","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736614345","140888","5560","132","30","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736614346","9298","5560","132","33","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736614347","14401","5560","132","50","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736614348","1301","5560","132","60","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736614349","2917681","5560","132","80","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736614350","209138","5560","132","81","20120401","2012","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614351","1507","5560","132","70","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736614352","211348","5560","132","1","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736614353","83404","5560","132","7","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736614354","261287","5560","132","30","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736614355","18547","5560","132","33","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736614356","14337","5560","132","50","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736614357","2562","5560","132","60","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736614358","8736","5560","132","33","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasnice chovné"
"736614359","13218","5560","132","50","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"736614360","1285","5560","132","60","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736614361","2690420","5560","132","80","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736614362","1119836","5560","132","81","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736614363","2213","5560","132","70","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736614364","114680","5560","132","1","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736614365","45558","5560","132","7","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736614366","119580","5560","132","30","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736614367","8464","5560","132","33","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736614368","13085","5560","132","50","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736614369","1179","5560","132","60","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736614370","1861756","5560","132","80","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736614371","387141","5560","132","81","20100401","2010","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614372","1363","5560","132","70","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736614373","210629","5560","132","1","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736614839","1522","5560","132","60","20110401","2011","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736614840","2727760","5560","132","80","20110401","2011","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736614841","1422567","5560","132","81","20110401","2011","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736614842","2292","5560","132","70","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736614843","111473","5560","132","1","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736614844","44278","5560","132","7","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736614845","127478","5560","132","30","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736615688","2886","5560","132","70","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Koně"
"736615689","216526","5560","132","1","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot"
"736615690","87971","5560","132","7","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot - krávy"
"736615691","1959","5560","132","60","20020301","2002","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"736615692","1827879","5560","132","80","20020301","2002","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615693","315238","5560","132","81","20020301","2002","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615694","1291","5560","132","70","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615695","40447","5560","132","1","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615696","17399","5560","132","7","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
"736615697","60862","5560","132","30","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"736615698","4935","5560","132","33","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasnice chovné"
"736615699","5102","5560","132","50","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Ovce"
"736615700","666","5560","132","60","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Kozy"
"736615701","154021","5560","132","80","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"736615702","44952","5560","132","81","20020301","2002","100","3077","Počet hospodářských zvířat","Liberecký kraj","Slepice"
"736615703","1667","5560","132","70","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Koně"
"736615704","113570","5560","132","1","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"736615705","45361","5560","132","7","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"736615706","264116","5560","132","30","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"736615707","22123","5560","132","33","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasnice chovné"
"736615708","191649","5560","132","81","20070401","2007","100","3131","Počet hospodářských zvířat","Zlínský kraj","Slepice"
"736615709","1944","5560","132","70","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Koně"
"736615710","78713","5560","132","1","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot"
"736615711","35362","5560","132","7","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Skot - krávy"
"736615712","103589","5560","132","30","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasata"
"736615713","7595","5560","132","33","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Prasnice chovné"
"736615714","13960","5560","132","50","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Ovce"
"736615715","584","5560","132","60","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Kozy"
"736615716","1601157","5560","132","80","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Drůbež"
"736615717","529067","5560","132","81","20070401","2007","100","3140","Počet hospodářských zvířat","Moravskoslezský kraj","Slepice"
"736615718","22883","5560","132","70","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Koně"
"736615719","1373645","5560","132","1","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Skot"
"736615720","563723","5560","132","7","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Skot - krávy"
"736615721","2840375","5560","132","30","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Prasata"
"736615722","228961","5560","132","33","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Prasnice chovné"
"736615723","148412","5560","132","50","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Ovce"
"736615724","14402","5560","132","60","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Kozy"
"736615725","25736003","5560","132","80","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Drůbež"
"736615726","374555","5560","132","30","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasata"
"736615727","30662","5560","132","33","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasnice chovné"
"736615728","17583","5560","132","50","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"736615729","1872","5560","132","60","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Kozy"
"736615730","4313665","5560","132","80","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Drůbež"
"736615731","760762","5560","132","81","20040401","2004","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Slepice"
"736615732","1249","5560","132","70","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"736615733","162535","5560","132","1","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"736615734","64339","5560","132","7","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"736615735","230172","5560","132","30","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasata"
"736615736","19115","5560","132","33","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasnice chovné"
"736615737","13690","5560","132","50","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Ovce"
"736615738","861","5560","132","60","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Kozy"
"736615739","2178376","5560","132","80","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Drůbež"
"736615740","305577","5560","132","81","20040401","2004","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Slepice"
"736615741","1236","5560","132","70","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Koně"
"736614374","83246","5560","132","7","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736614375","319199","5560","132","30","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736614376","107678","5560","132","1","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"736614377","43214","5560","132","7","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"736614378","169423","5560","132","30","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"736614379","12632","5560","132","33","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasnice chovné"
"736614380","12368","5560","132","50","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"736614381","1037","5560","132","60","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736614382","1548609","5560","132","80","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736614383","518704","5560","132","81","20080401","2008","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736614384","2167","5560","132","70","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736614385","122134","5560","132","1","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736614386","47719","5560","132","7","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736614387","148309","5560","132","30","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736614388","10487","5560","132","33","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736614389","11894","5560","132","50","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736614390","1187","5560","132","60","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736614391","2150713","5560","132","80","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736614392","1089018","5560","132","81","20080401","2008","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614393","1252","5560","132","70","20080401","2008","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736614394","60240","5560","132","1","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"736614395","24342","5560","132","7","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot - krávy"
"736614396","167423","5560","132","30","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasata"
"736615239","1375","5560","132","70","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736615240","213491","5560","132","1","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736615241","84740","5560","132","7","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736615242","247853","5560","132","30","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736615243","17019","5560","132","33","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736615244","14658","5560","132","50","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736615245","2360","5560","132","60","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736615246","497856","5560","132","80","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Drůbež"
"736615247","36278","5560","132","81","20140401","2014","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"736615248","1620","5560","132","70","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"736615249","961129","5560","132","80","20120401","2012","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615250","160233","5560","132","81","20120401","2012","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615251","2150","5560","132","70","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615252","45606","5560","132","1","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615253","20084","5560","132","7","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
"736615254","22712","5560","132","30","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"736615255","1887","5560","132","33","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasnice chovné"
"736615256","17314","5560","132","50","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Ovce"
"736615257","2596","5560","132","60","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Kozy"
"736615258","82893","5560","132","80","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"736615259","3184","5560","132","81","20120401","2012","100","3077","Počet hospodářských zvířat","Liberecký kraj","Slepice"
"736615260","2304","5560","132","70","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Koně"
"736615261","100743","5560","132","1","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"736615262","41005","5560","132","7","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"736615263","86006","5560","132","30","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"736615264","4811","5560","132","33","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasnice chovné"
"736615265","16567","5560","132","50","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"736615266","1449","5560","132","60","20120401","2012","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736615267","3445","5560","132","33","20100401","2010","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasnice chovné"
"736615268","11225","5560","132","50","20100401","2010","100","3069","Počet hospodářských zvířat","Ústecký kraj","Ovce"
"736615269","1849","5560","132","60","20100401","2010","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"736615270","1134835","5560","132","80","20100401","2010","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615271","274058","5560","132","81","20100401","2010","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615272","2026","5560","132","70","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615273","44565","5560","132","1","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615274","19836","5560","132","7","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
"736615275","37459","5560","132","30","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"736615276","2170","5560","132","33","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasnice chovné"
"736615742","34434","5560","132","1","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot"
"736615743","6457","5560","132","50","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"736614846","9081","5560","132","33","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736614847","13739","5560","132","50","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736614848","1537","5560","132","60","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736614849","1223110","5560","132","80","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736614850","384229","5560","132","81","20110401","2011","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614851","1413","5560","132","70","20110401","2011","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736614852","210949","5560","132","1","20110401","2011","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736614853","83197","5560","132","7","20110401","2011","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736614854","280866","5560","132","30","20110401","2011","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736614855","19891","5560","132","33","20110401","2011","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736614856","131721","5560","132","30","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"736614857","9626","5560","132","33","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasnice chovné"
"736614858","12955","5560","132","50","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Ovce"
"736614859","1020","5560","132","60","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736614860","2732408","5560","132","80","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736614861","1107090","5560","132","81","20090401","2009","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736614862","2054","5560","132","70","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736614863","118735","5560","132","1","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736614864","47159","5560","132","7","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736614865","122988","5560","132","30","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736614866","8146","5560","132","33","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736614867","12390","5560","132","50","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736614868","1250","5560","132","60","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736614869","1665112","5560","132","80","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736614870","388409","5560","132","81","20090401","2009","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736614871","1340","5560","132","70","20090401","2009","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736614872","210635","5560","132","1","20090401","2009","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736614873","82904","5560","132","7","20090401","2009","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736614874","1571","5560","132","70","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Koně"
"736614875","155832","5560","132","1","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot"
"736614876","63846","5560","132","7","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Skot - krávy"
"736614877","204570","5560","132","30","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasata"
"736614878","16151","5560","132","33","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Prasnice chovné"
"736614879","20210","5560","132","50","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Ovce"
"736614880","1306","5560","132","60","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Kozy"
"736614881","1801796","5560","132","80","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Drůbež"
"736614882","268464","5560","132","81","20070401","2007","100","3042","Počet hospodářských zvířat","Plzeňský kraj","Slepice"
"736614883","1401","5560","132","70","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Koně"
"736614884","35753","5560","132","1","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot"
"736614885","16457","5560","132","7","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot - krávy"
"736614886","26825","5560","132","30","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasata"
"736614887","2025","5560","132","33","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasnice chovné"
"736614888","11599","5560","132","50","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Ovce"
"736614889","1358","5560","132","60","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Kozy"
"736614890","262239","5560","132","80","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Drůbež"
"736614891","128821","5560","132","81","20070401","2007","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Slepice"
"736614892","61708","5560","132","81","20130401","2013","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"736614893","1656","5560","132","70","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"736614894","59506","5560","132","1","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"736614895","23678","5560","132","7","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot - krávy"
"736614896","173734","5560","132","30","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasata"
"736614897","10252","5560","132","33","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasnice chovné"
"736614898","9342","5560","132","50","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Ovce"
"736614899","1042","5560","132","60","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"736614900","3029128","5560","132","80","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Drůbež"
"736614901","459287","5560","132","81","20130401","2013","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Slepice"
"736615744","1132","5560","132","60","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Kozy"
"736615745","1751434","5560","132","80","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Drůbež"
"736615746","591137","5560","132","81","20020301","2002","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Slepice"
"736615277","15252","5560","132","50","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Ovce"
"736615278","2297","5560","132","60","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Kozy"
"736615279","75732","5560","132","80","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Drůbež"
"736615280","2757","5560","132","81","20100401","2010","100","3077","Počet hospodářských zvířat","Liberecký kraj","Slepice"
"736615281","2180","5560","132","70","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Koně"
"736615282","102828","5560","132","1","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot"
"736615283","41286","5560","132","7","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Skot - krávy"
"736615284","138209","5560","132","30","20100401","2010","100","3085","Počet hospodářských zvířat","Královéhradecký kraj","Prasata"
"736615285","16164","5560","132","7","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot - krávy"
"736615286","100918","5560","132","30","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasata"
"736615287","7257","5560","132","33","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasnice chovné"
"736615288","11366","5560","132","50","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Ovce"
"736615289","2147","5560","132","60","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"736615290","1277324","5560","132","80","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615291","432011","5560","132","81","20080401","2008","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615292","1803","5560","132","70","20080401","2008","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615293","43292","5560","132","1","20080401","2008","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615294","19454","5560","132","7","20080401","2008","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot - krávy"
"736615295","35914","5560","132","30","20080401","2008","100","3077","Počet hospodářských zvířat","Liberecký kraj","Prasata"
"736614397","9390","5560","132","33","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasnice chovné"
"736614398","9855","5560","132","50","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Ovce"
